network_id,rotation_index,split,order,c2_rel17,c4_rel17,c8_rel17,c12_rel17,cos12_17,late_rel,jack_cv,probe_late_rel_weighted,c17_ratio
5011,1,calibration,bit_reversal,3.4902698776889283,2.7865491905540027,1.38820030922683,0.5311794416364469,0.8577389441745447,0.5311794416364469,0.29098470879212757,0.5424920747343933,1.7998625001596877
5011,2,calibration,natural,2.031386609077034,1.8528695096659389,0.8605394927872474,0.41374294793398864,0.9369431664203273,0.41374294793398864,0.28116898924582373,0.5320633411437113,1.1858936037453665
5011,2,calibration,reverse,2.3807055102958454,1.699481783245114,0.7060298174099803,0.44829871942252436,0.9331384428984487,0.44829871942252436,0.2811689892458238,0.5865697730773213,1.1858936037453665
5011,2,calibration,endpoint_interleave,4.118808044992322,1.2801933217920718,1.3049429388523517,0.5369673581624936,0.8564438145975558,0.5369673581624936,0.2811689892458238,0.6928183893600067,1.1858936037453665
5011,2,calibration,geometry_maximin,2.031386609077034,1.8528695096659389,0.8605394927872474,0.41374294793398864,0.9369431664203273,0.41374294793398864,0.28116898924582373,0.5320633411437113,1.1858936037453665
5011,2,calibration,bit_reversal,4.118808044992322,1.1421138528456403,0.7576982462230414,0.40606733221851854,0.9380553592446222,0.40606733221851854,0.28116898924582373,0.43248297462695917,1.1858936037453665
5012,0,calibration,natural,1.1295213077114348,1.2989787558536499,0.9132848798507855,0.9226135568222993,0.5110349239403089,0.9226135568222993,0.4654778689862908,0.7336768476958333,3.3465574647635363
5012,0,calibration,reverse,4.6581241094660975,1.3641355999585103,1.1187998419585845,0.45183686806233164,0.9525444707263999,0.45183686806233164,0.4654778689862908,0.48447021813295577,3.3465574647635363
5012,0,calibration,endpoint_interleave,2.8202233904160154,2.3727676432657314,0.7135845954731564,0.6869416793868419,0.9482313634791644,0.6869416793868419,0.4654778689862908,0.630734981834191,3.3465574647635363
5012,0,calibration,geometry_maximin,1.1295213077114348,1.2989787558536499,0.9132848798507855,0.9226135568222993,0.5110349239403089,0.9226135568222993,0.4654778689862908,0.7336768476958333,3.3465574647635363
5012,0,calibration,bit_reversal,2.8202233904160154,1.016112874335092,0.7897370399842056,0.42798683526873205,0.924464453997283,0.42798683526873205,0.4654778689862908,0.4471536254987479,3.3465574647635363
5012,1,calibration,natural,1.9548155334485666,0.94784354918186,0.6810184004135024,0.5891834142868607,0.882368751459155,0.5891834142868607,0.26797848140347713,0.6877269490305593,1.9201836480924126
5012,1,calibration,reverse,2.7855254613320843,1.2261230421508302,0.7836239207637505,0.6315020027638587,0.9179677231480083,0.6315020027638587,0.26797848140347713,0.6140429602799488,1.9201836480924126
5012,1,calibration,endpoint_interleave,2.716493604404237,1.7987974388884274,0.6798522920413572,0.4378850905141624,0.9111870255885673,0.4378850905141624,0.26797848140347713,0.5283991973570983,1.9201836480924126
5012,1,calibration,geometry_maximin,1.9548155334485666,0.94784354918186,0.6810184004135024,0.5891834142868607,0.882368751459155,0.5891834142868607,0.26797848140347713,0.6877269490305593,1.9201836480924126
5012,1,calibration,bit_reversal,2.716493604404237,2.036056933239703,1.277687335352839,0.7697722301790995,0.704805240564109,0.7697722301790995,0.26797848140347713,0.7730371222696553,1.9201836480924126
5012,2,calibration,natural,2.1828541966818915,2.3926593018470546,1.3897095533805581,0.9646020547475425,0.8245525489953767,0.9646020547475425,0.29406414631407457,0.7268757921857234,1.611042733108496
